user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,location,coordinates,state,country
M,Tehran ,"⚜Mani⚜
.
the only thing🏛that is impossible⭐is just the( impossible ) 🗽
^^☯️
.
..
...
✋waiting",2021-10-29 11:24:16+00:00,71,221,4681,False,2022-02-27 22:34:23+00:00,"@CryptoGemsCom @altcryptocom Time for mem 
$pex 💪✅
#nft #Metaverse #staking 
#game 📈","['nft', 'Metaverse', 'staking', 'game']",Twitter for Android,False,"Tehran, بخش مرکزی شهرستان تهران, Tehran County, Tehran Province, Iran","(35.6892523, 51.3896004, 0.0)",Tehran, Iran
🅻🆄🅲🅺🆈 🅻🆄🅲🅰🅽🅸🅰,Italy,"ℕᖴⓉ ＡＲ𝓉𝐈𝕊т - 𝓂𝓂A (м𝒾χᵉ𝒹 爪Ｅ∂ＩΔ ＡⓇＴ)
▲●■ https://t.co/wNQDmjxk16 | https://t.co/RICOjE8yzC | https://t.co/H2QjJDVUWr | Instagram: luckylucania_nft",2022-01-28 20:17:33+00:00,157,127,2953,False,2022-02-27 22:34:10+00:00,"GN wonderful #NFTCommunity !

I wish everyone a restful and hopefully peaceful night. let's work together for peace!🙏🏻☮️

I, Lucky Lucania will do what is possible.🫂

#NFT #NFTs #nftcollector #NFTartist #NFTCollection #nftart #ETH #Crypto #Metaverse #cryptocurrency #OpenSeaNFT https://t.co/mDK7lApyn1",['NFTCommunity'],Twitter for iPhone,False,Italy,"(42.6384261, 12.674297, 0.0)",Italy,Italy
CRYPTO BADSHA ⚡,India,,2020-02-11 15:48:42+00:00,32,191,1126,False,2022-02-27 22:32:46+00:00,"@TheMoonCarl A true 100x will definitely need state-of-the-art technology.

So, my clear pick is $SDX and $KSI - both part of the @SwapdexO ecosystem.
#DEX, #NFT, #Metaverse, #EVM and a brand-new substrate based #web3 #Blockchain
They have it all!!

Both running for #CoinOfTheYear",,Twitter for Android,False,India,"(22.3511148, 78.6677428, 0.0)",India,India
Meta Origins NFT,"Los Angeles, CA","Meta Origins NFT
https://t.co/VFNeAkf7nV
@opensea @metaorigins",2021-12-22 19:25:02+00:00,274,259,874,False,2022-02-27 22:32:35+00:00,https://t.co/8kNrg980Qa check out on OpenSea #nft #nftgallery #Metaverse #MetaverseNFT #nfts #nftcommunity #Nftcollection #nftcollectors #nftart #NFTdrop #NFTartist #NFTartists #ChevroletCorvette #SanFrancisco #corvette #Potrerohill #usa #California #Crypto #sunset #StopRussia,"['nft', 'nftgallery', 'Metaverse', 'MetaverseNFT', 'nfts', 'nftcommunity']",Twitter for Android,False,"Los Angeles, Los Angeles County, California, United States","(34.0536909, -118.242766, 0.0)",Los Angeles, United States
CRYPTO BADSHA ⚡,India,,2020-02-11 15:48:42+00:00,32,191,1126,False,2022-02-27 22:32:35+00:00,"@AltcoinWorldcom A true 100x will definitely need state-of-the-art technology.

So, my clear pick is $SDX and $KSI - both part of the @SwapdexO ecosystem.
#DEX, #NFT, #Metaverse, #EVM and a brand-new substrate based #web3 #Blockchain
They have it all!!

Both running for #CoinOfTheYear",,Twitter for Android,False,India,"(22.3511148, 78.6677428, 0.0)",India,India
CRYPTO BADSHA ⚡,India,,2020-02-11 15:48:42+00:00,32,191,1126,False,2022-02-27 22:32:19+00:00,"@Eljaboom A true 100x will definitely need state-of-the-art technology.

So, my clear pick is $SDX and $KSI - both part of the @SwapdexO ecosystem.
#DEX, #NFT, #Metaverse, #EVM and a brand-new substrate based #web3 #Blockchain
They have it all!!

Both running for #CoinOfTheYear",,Twitter for Android,False,India,"(22.3511148, 78.6677428, 0.0)",India,India
꧁ღ❤️☘Sam☘Chou☘❤️ღ,Việt Nam,"꧁ღ❤️☘# ℱѻℓℓѻω ℳε ☘❤️☘ 100% ℱѻℓℓѻω ßαℭƙ ☘❤️ღ꧂
💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯",2020-01-16 17:56:00+00:00,2212,2434,374,False,2022-02-27 22:31:14+00:00,"#definitylegend #blockchain #defi #DLD #metaverse
Excellent project, well elaborated and with organization. We hope that the engagement will be consistent in the near future. Good luck to everyone involved.","['definitylegend', 'blockchain', 'defi', 'DLD', 'metaverse']",Twitter for Android,False,Vietnam,"(13.2904027, 108.4265113, 0.0)",Vietnam,Vietnam
Double Nyi,Myanmar,"#CRO

#TORG  #TORGARMY",2020-03-29 18:30:50+00:00,222,1434,1424,False,2022-02-27 22:30:54+00:00,"@TAROVERSEcom This is amazing and the best project.

@N2A34158872 
@AungLay66010086 
@AungMyi30292743 

#Play2Earn #Giveaway #Metaverse #NFT","['Play2Earn', 'Giveaway', 'Metaverse', 'NFT']",Twitter Web App,False,Myanmar,"(17.1750495, 95.9999652, 0.0)",Myanmar,Myanmar
$TVK 🌐 Terra Virtua Community,Terra Dome,📄Sharing info about Terra Virtua and $TVK token for the @Terra_Virtua @TerraVirtuaHQ community! 🌐 Terra Virtua Discord Community 🔗 https://t.co/3ECleqXBV9,2020-11-17 14:20:25+00:00,6527,1470,7445,False,2022-02-27 22:30:00+00:00,"The beauty and perfection of nature cannot be underestimated. No wonder @ffragoso did justice in demonstrating the perfection of nature with this 1 of 1 #Art. 

Available at @Terra_Virtua market place.

https://t.co/EznRkedZWD

$TVK 🌐Terra Virtua #NFT #Metaverse #P2E https://t.co/v3NSbVNTje",,TweetDeck,False,"Aberdeen Salt Dome, Aberdeen, Harford County, Maryland, United States","(39.49388095, -76.1855461119849, 0.0)",Aberdeen Salt Dome, United States
Colaba Conversation,Mumbai,"Mumbai’s signature forum on international policy issues affecting the city, the nation & the world. Hosted by @orfmumbai | Dec 1-3, 2021 | view: https://t.co/Zw0VFJf7tX",2021-01-15 08:24:18+00:00,948,15,95,False,2022-02-27 22:30:00+00:00,"It is of utmost importance to ensure that the #metaverse is not controlled by a single entity &amp; users don't require permission from oligopolistic platforms. Govts need to encourage small firms &amp; start-ups into the metaverse, assert @DeoSahil &amp; Ovee Karwa https://t.co/SpLZSEczVx",['metaverse'],TweetDeck,False,"Mumbai, Mumbai Metropolitan Region, Mumbai Suburban, Maharashtra, India","(19.0759899, 72.8773928, 0.0)",Mumbai, India
JSUAREZ.ETH,"Saltillo, Coahuila de Zaragoza",Some random dude exploring the metaverse,2017-08-23 01:41:07+00:00,48,225,442,False,2022-02-27 22:29:29+00:00,"More and more AIRDROPS coming on the way fam!

 ⚡Highly Limited Edition VOLTZ Helmet⚡

☝️⚡☝️⚡☝️⚡☝️☝️⚡☝️⚡

#NFTs #NFT #NFTCommunity #Airdrop #metaverse https://t.co/u9lA9GT3Xa",['NFTs'],Twitter for Android,False,"Saltillo, Coahuila, 25000, Mexico","(25.4230425, -100.9927509, 0.0)",Saltillo, Mexico
Mark Maddison,"England, United Kingdom","lover of animals, especially my 2 shihtzus, married to the most beautiful woman on the planet. let's make a difference in this world. NFT TO THE MOON.",2009-08-07 11:23:40+00:00,223,773,6226,False,2022-02-27 22:29:27+00:00,"🍩:5432 donuts minted
🍩:2345 donuts defrosted in Summer 22
🍩:Sweet life card airdrop
🍩:Ownership in donut DAO
🍩:Metaverse land acquisition
🍩:Real life donut shop

#donutshopnft #donutshop #nftdonut #tothemoon #Metaverse #realworldutility #donutdelivery #openseanft #miamifood https://t.co/Tw61SSoLus",,Twitter for Android,False,"England, United Kingdom","(52.5310214, -1.2649062, 0.0)",England, United Kingdom
Lazy Monkey Club,lazy land,"Welcome to the club
Releasing : 15 april,2022

Discord: https://t.co/gkZrRhrvRd
Instagram: https://t.co/xwxBgou4qF

Project By: @fivity_",2021-12-24 00:43:31+00:00,35,8,11,False,2022-02-27 22:29:12+00:00,"🚨ROADMAP ALERT🚨

Our third step is :
60%:we will giveaway a tesla model 3 to some lucky holder that will be chosen randomly
#NFT #NFTCommunity #NFTdrop #OpenSeaNFT #Metaverse #lazymonkeyclub #Giveaway #tesla https://t.co/zuIGqq9Sdb",,Twitter Web App,False,"Lazy Land, Colorado Springs, El Paso County, Colorado, 80909, United States","(38.8798541, -104.7698459, 0.0)",Lazy Land, United States
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:29:08+00:00,Check out this item on OpenSea https://t.co/efJjyu5s5T via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:29:01+00:00,Check out this item on OpenSea https://t.co/PhRLg29heZ via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:28:55+00:00,Check out this item on OpenSea https://t.co/OnHnlXq3ii via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:28:43+00:00,Check out this item on OpenSea https://t.co/B7qx6KUDNS via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:28:36+00:00,Check out this item on OpenSea https://t.co/oGEOgoBVjE via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:28:30+00:00,Check out this item on OpenSea https://t.co/YYo9vaiBQt via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
MONIKING 2.5💰,Uyo,"Architect
 crypto trader
 trumpeter
want to know more about me? DM             









Knight of @thedapplist $WISE",2015-06-12 21:09:31+00:00,738,642,27899,False,2022-02-27 22:28:28+00:00,"Your weekly dose of @thedapplist curated #Dapps is here;ep-65!!

From metaverse updates, Gaming and NFTs, Ecosystem and DeFis... flex you choices..

#Metaverse #DeFi #NFTs #GameFi #blockchain https://t.co/6NyNcRDKet",['Dapps'],Twitter for Android,False,"Uyo, Akwa Ibom, Nigeria","(5.0322447, 7.924791, 0.0)",Uyo, Nigeria
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:28:24+00:00,Check out this item on OpenSea https://t.co/EJiIUUbgAJ via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
VRtoday,Virtual Reality ,Find the next VR thing. Get the latest Metaverse news in your inbox.,2021-06-02 11:43:09+00:00,274,26,867,False,2022-02-27 22:28:18+00:00,New VR Musical Title Virtuoso Set For Release On March 10th - Bleeding Cool News https://t.co/AZQ4gN6Vzu #VR #VirtualReality #AR #AugmentedReality #Metaverse #XR #VRToday #VRNews #MetaverseNews #vrheadset #newtech #productreviews,['VR'],Integromat,False,"Virtual Reality, Mads Patent Vej, Elsmark, Sønderborg Municipality, 6430, Denmark","(55.0402174, 9.808438, 0.0)",Virtual Reality, Denmark
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:28:08+00:00,Check out this item on OpenSea https://t.co/M57GfW25R2 via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
Anyanwu Princess,Nigeria,"An introvert that likes fun though, jovial, crypto ambassador, content creator, ESV in making, aspiring model, God-fearing, Always ready to learn 💪",2021-10-22 19:51:06+00:00,435,416,13523,False,2022-02-27 22:28:01+00:00,"@rxcole Access any internet website of your choice without being noticed, with #Exidio $dvpn
@Exidio_co @Sentinel_co 
#bluefrengang #censorship #privacy #Metaverse #web3.0 #sentinel",['Exidio'],Twitter for Android,False,Nigeria,"(9.6000359, 7.9999721, 0.0)",Nigeria,Nigeria
iLL_MEL,Antartica ,✊🏽,2020-05-30 20:13:53+00:00,18,3,38,False,2022-02-27 22:28:00+00:00,"When I woke up today this is how I imagined leaving this ghetto ass rock. 

#Ukraine #war #virus #earth #nft #art #illmel #Metaverse #SpaceX #nasa #amerikkka #AfricansinUkraine #Creator #blockchain #bitcoin #altcoins #Crypto #ApeNFT #ufo #artbell #coasttocoastam #digitalart https://t.co/EVAdo3Knpk","['Ukraine', 'war', 'virus', 'earth', 'nft', 'art']",Twitter for iPhone,False,Antarctica,"(-79.4063075, 0.3149312, 0.0)",Antarctica,Antarctica
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:28:00+00:00,Check out this item on OpenSea https://t.co/Rb1UaUvUYT via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
CRYPTO BADSHA ⚡,India,,2020-02-11 15:48:42+00:00,32,191,1126,False,2022-02-27 22:27:58+00:00,"@Investments_CEO A true 100x will definitely need state-of-the-art technology.

So, my clear pick is $SDX and $KSI - both part of the @SwapdexO ecosystem.
#DEX, #NFT, #Metaverse, #EVM and a brand-new substrate based #web3 #Blockchain
They have it all!!

Both running for #CoinOfTheYear",,Twitter for Android,False,India,"(22.3511148, 78.6677428, 0.0)",India,India
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:27:50+00:00,Check out this item on OpenSea https://t.co/WXKp9tiWzt via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:27:38+00:00,Check out this item on OpenSea https://t.co/dSfkhZfZj0 via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
star nft labs,United States,NFT STAR LABORATORIES . IT IS A TEAM OF 6 PEOPLE THAT HAS DONE A LOT OF RESEARCH AND DEVELOPMENT ON NFT COLLECTIONS SINCE 2019.,2021-10-27 18:30:33+00:00,385,639,1177,False,2022-02-27 22:27:26+00:00,Check out this item on OpenSea https://t.co/6KEvaKJvdq via @opensea #nft #NFTs #NFTGiveaway #NFTCommunity #NFTdrop #NFTProject #NFTartist #nftcollector #NFTCollection #collector #BoredApe #BoredApeYC #MutantApeYachtClub #Metaverse #ethnft #EthereumNFTs #OpenSeaNFT #0xApesTrilogy,"['nft', 'NFTs', 'NFTGiveaway', 'NFTCommunity', 'NFTdrop']",Twitter Web App,False,United States,"(39.7837304, -100.445882, 0.0)",United States,United States
